metric_name,timestamp,metric_value,check,error_code,expected_response,group,method,name,scenario,status,extra_tags,metadata
checks,1788335063,1.000000,detail: id matches correlated product id,,,::wf03_03_detail,,wf03_detail,endurance,,step=detail&operation_role=business&endpoint_group=read&workflow=wf03&traffic=measured,
checks,1788335063,1.000000,detail: name matches expected product,,,::wf03_03_detail,,wf03_detail,endurance,,endpoint_group=read&workflow=wf03&traffic=measured&step=detail&operation_role=business,
checks,1788335063,1.000000,detail: price is positive and finite,,,::wf03_03_detail,,wf03_detail,endurance,,workflow=wf03&endpoint_group=read&traffic=measured&step=detail&operation_role=business,
group_duration,1788335063,2.625166,,,,::wf03_03_detail,,,wf03_endurance,,workflow=wf03&traffic=measured,
vus,1788335064,5.000000,,,,,,,,,,
vus_max,1788335064,5.000000,,,,,,,,,,
http_reqs,1788335064,1.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured&step=checkout,
http_req_duration,1788335064,2.051000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,workflow=wf03&traffic=measured&step=checkout&operation_role=business&endpoint_group=transactional,
http_req_blocked,1788335064,0.007000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&step=checkout&endpoint_group=transactional&workflow=wf03&operation_role=business,
http_req_connecting,1788335064,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&step=checkout&operation_role=business&workflow=wf03&endpoint_group=transactional,
http_req_tls_handshaking,1788335064,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,endpoint_group=transactional&workflow=wf03&traffic=measured&step=checkout&operation_role=business,
http_req_sending,1788335064,0.027000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,endpoint_group=transactional&workflow=wf03&traffic=measured&step=checkout&operation_role=business,
http_req_waiting,1788335064,1.971000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&step=checkout&operation_role=business&endpoint_group=transactional&workflow=wf03,
http_req_receiving,1788335064,0.053000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured&step=checkout,
http_req_failed,1788335064,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,workflow=wf03&endpoint_group=transactional&traffic=measured&step=checkout&operation_role=business,
checks,1788335064,1.000000,checkout: status is 200,,,::wf03_04_checkout,,wf03_checkout,endurance,,workflow=wf03&traffic=measured&endpoint_group=transactional&step=checkout&operation_role=business,
checks,1788335064,1.000000,checkout: body is valid JSON object,,,::wf03_04_checkout,,wf03_checkout,endurance,,operation_role=business&step=checkout&endpoint_group=transactional&workflow=wf03&traffic=measured,
checks,1788335064,1.000000,checkout: response indicates success,,,::wf03_04_checkout,,wf03_checkout,endurance,,operation_role=business&workflow=wf03&endpoint_group=transactional&traffic=measured&step=checkout,
checks,1788335064,1.000000,checkout: new order id is valid,,,::wf03_04_checkout,,wf03_checkout,endurance,,workflow=wf03&step=checkout&endpoint_group=transactional&traffic=measured&operation_role=business,
group_duration,1788335064,2.292042,,,,::wf03_04_checkout,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_orders_created,1788335064,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335064,1.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification,
http_req_duration,1788335064,0.604000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&operation_role=verification&workflow=wf03&traffic=measured&step=pending_probe,
http_req_blocked,1788335064,0.003000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&traffic=measured&step=pending_probe&workflow=wf03&operation_role=verification,
http_req_connecting,1788335064,0.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&traffic=measured&operation_role=verification&workflow=wf03&step=pending_probe,
http_req_tls_handshaking,1788335064,0.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&step=pending_probe&workflow=wf03&traffic=measured&operation_role=verification,
http_req_sending,1788335064,0.013000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,traffic=measured&operation_role=verification&endpoint_group=read&step=pending_probe&workflow=wf03,
http_req_waiting,1788335064,0.554000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,workflow=wf03&operation_role=verification&endpoint_group=read&traffic=measured&step=pending_probe,
http_req_receiving,1788335064,0.037000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured&step=pending_probe,
http_req_failed,1788335064,0.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&traffic=measured&step=pending_probe&operation_role=verification&workflow=wf03,
checks,1788335064,1.000000,pending_probe: status is 200,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,traffic=measured&step=pending_probe&operation_role=verification&workflow=wf03&endpoint_group=read,
checks,1788335064,1.000000,pending_probe: body is valid order object,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,endpoint_group=read&workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification,
checks,1788335064,1.000000,pending_probe: id matches correlated order id,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,traffic=measured&operation_role=verification&endpoint_group=read&workflow=wf03&step=pending_probe,
checks,1788335064,1.000000,pending_probe: owner matches authenticated user,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,traffic=measured&step=pending_probe&operation_role=verification&workflow=wf03&endpoint_group=read,
checks,1788335064,1.000000,pending_probe: amount matches checkout total,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification&endpoint_group=read,
checks,1788335064,1.000000,pending_probe: address matches checkout address,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,traffic=measured&endpoint_group=read&step=pending_probe&operation_role=verification&workflow=wf03,
checks,1788335064,1.000000,pending_probe: state is pending,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,operation_role=verification&workflow=wf03&endpoint_group=read&traffic=measured&step=pending_probe,
group_duration,1788335064,0.774500,,,,::wf03_05_pending_probe,,,wf03_endurance,,workflow=wf03&traffic=measured,
checks,1788335064,1.000000,cancellation: request uses correlated order id,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,workflow=wf03&step=cancellation&operation_role=business&endpoint_group=transactional&traffic=measured,
http_reqs,1788335064,1.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,endpoint_group=transactional&step=cancellation&operation_role=business&workflow=wf03&traffic=measured,
http_req_duration,1788335064,3.829000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,endpoint_group=transactional&workflow=wf03&traffic=measured&step=cancellation&operation_role=business,
http_req_blocked,1788335064,0.013000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,traffic=measured&endpoint_group=transactional&workflow=wf03&step=cancellation&operation_role=business,
http_req_connecting,1788335064,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,traffic=measured&operation_role=business&endpoint_group=transactional&workflow=wf03&step=cancellation,
http_req_tls_handshaking,1788335064,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&workflow=wf03&traffic=measured&step=cancellation&endpoint_group=transactional,
http_req_sending,1788335064,0.047000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,workflow=wf03&traffic=measured&step=cancellation&operation_role=business&endpoint_group=transactional,
http_req_waiting,1788335064,3.700000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,traffic=measured&operation_role=business&endpoint_group=transactional&workflow=wf03&step=cancellation,
http_req_receiving,1788335064,0.082000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured,
http_req_failed,1788335064,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,workflow=wf03&step=cancellation&operation_role=business&endpoint_group=transactional&traffic=measured,
checks,1788335064,1.000000,cancellation: status is 200,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,traffic=measured&step=cancellation&operation_role=business&endpoint_group=transactional&workflow=wf03,
checks,1788335064,1.000000,cancellation: body is valid JSON object,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,endpoint_group=transactional&workflow=wf03&traffic=measured&step=cancellation&operation_role=business,
checks,1788335064,1.000000,cancellation: response indicates success,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,traffic=measured&operation_role=business&workflow=wf03&step=cancellation&endpoint_group=transactional,
group_duration,1788335064,4.288792,,,,::wf03_06_cancellation,,,wf03_endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335064,1.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,operation_role=verification&endpoint_group=read&traffic=measured&workflow=wf03&step=final_probe,
http_req_duration,1788335064,1.160000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,operation_role=verification&endpoint_group=read&traffic=measured&step=final_probe&workflow=wf03,
http_req_blocked,1788335064,0.009000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,endpoint_group=read&workflow=wf03&step=final_probe&traffic=measured&operation_role=verification,
http_req_connecting,1788335064,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe&operation_role=verification,
http_req_tls_handshaking,1788335064,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&step=final_probe&operation_role=verification&traffic=measured&endpoint_group=read,
http_req_sending,1788335064,0.029000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,operation_role=verification&traffic=measured&endpoint_group=read&workflow=wf03&step=final_probe,
http_req_waiting,1788335064,1.017000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,traffic=measured&step=final_probe&operation_role=verification&endpoint_group=read&workflow=wf03,
http_req_receiving,1788335064,0.114000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,traffic=measured&operation_role=verification&workflow=wf03&step=final_probe&endpoint_group=read,
http_req_failed,1788335064,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&step=final_probe&endpoint_group=read&traffic=measured&operation_role=verification,
checks,1788335064,1.000000,final_probe: status is 200,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&step=final_probe&endpoint_group=read&operation_role=verification,
checks,1788335064,1.000000,final_probe: body is valid order object,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,traffic=measured&workflow=wf03&step=final_probe&operation_role=verification&endpoint_group=read,
checks,1788335064,1.000000,final_probe: id matches correlated order id,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&step=final_probe&operation_role=verification&endpoint_group=read&traffic=measured,
checks,1788335064,1.000000,final_probe: owner matches authenticated user,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&step=final_probe&endpoint_group=read&operation_role=verification,
checks,1788335064,1.000000,final_probe: amount remains checkout total,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&step=final_probe&operation_role=verification&endpoint_group=read&traffic=measured,
checks,1788335064,1.000000,final_probe: address remains checkout address,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&step=final_probe&endpoint_group=read&operation_role=verification,
checks,1788335064,1.000000,final_probe: state is canceled,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,traffic=measured&endpoint_group=read&workflow=wf03&step=final_probe&operation_role=verification,
group_duration,1788335064,1.428583,,,,::wf03_07_final_probe,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_orders_canceled,1788335064,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_workflow_success,1788335064,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_lifecycle_duration,1788335064,975.000000,,,,,,,endurance,,workflow=wf03&traffic=measured&outcome=success,
data_sent,1788335064,1440.000000,,,,,,,wf03_endurance,,traffic=measured&workflow=wf03,
data_received,1788335064,3068.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iteration_duration,1788335064,5704.622666,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iterations,1788335064,1.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_workflow_attempted,1788335064,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335064,1.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&workflow=wf03&traffic=measured&step=login&operation_role=business,
http_req_duration,1788335064,1.637000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,traffic=measured&step=login&operation_role=business&endpoint_group=auth&workflow=wf03,
http_req_blocked,1788335064,0.003000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,traffic=measured&step=login&workflow=wf03&operation_role=business&endpoint_group=auth,
http_req_connecting,1788335064,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&operation_role=business&endpoint_group=auth&traffic=measured,
http_req_tls_handshaking,1788335064,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&workflow=wf03&traffic=measured&step=login&operation_role=business,
http_req_sending,1788335064,0.021000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,step=login&operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured,
http_req_waiting,1788335064,1.575000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&workflow=wf03&operation_role=business&traffic=measured&step=login,
http_req_receiving,1788335064,0.041000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured&step=login,
http_req_failed,1788335064,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&workflow=wf03&traffic=measured&operation_role=business&step=login,
checks,1788335064,1.000000,login: status is 200,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&operation_role=business&traffic=measured&step=login&endpoint_group=auth,
checks,1788335064,1.000000,login: body is valid JSON object,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&step=login&traffic=measured&operation_role=business&endpoint_group=auth,
checks,1788335064,1.000000,login: response indicates success,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&step=login&operation_role=business&endpoint_group=auth,
checks,1788335064,1.000000,login: token is non-empty,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&operation_role=business&endpoint_group=auth&step=login,
checks,1788335064,1.000000,login: identity matches dedicated credential,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&operation_role=business&endpoint_group=auth&step=login&workflow=wf03,
checks,1788335064,1.000000,login: role is user,,,::wf03_01_login,,wf03_login,endurance,,step=login&workflow=wf03&traffic=measured&operation_role=business&endpoint_group=auth,
checks,1788335064,1.000000,login: account is unlocked,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&operation_role=business&endpoint_group=auth&workflow=wf03&step=login,
group_duration,1788335064,1.841375,,,,::wf03_01_login,,,wf03_endurance,,traffic=measured&workflow=wf03,
checks,1788335065,1.000000,cancellation: request uses correlated order id,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,step=cancellation&endpoint_group=transactional&workflow=wf03&traffic=measured&operation_role=business,
http_reqs,1788335065,1.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&endpoint_group=transactional&workflow=wf03&traffic=measured&operation_role=business,
http_req_duration,1788335065,4.018000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&workflow=wf03&traffic=measured&operation_role=business&endpoint_group=transactional,
http_req_blocked,1788335065,0.013000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&operation_role=business&workflow=wf03&traffic=measured&endpoint_group=transactional,
http_req_connecting,1788335065,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&operation_role=business&workflow=wf03&traffic=measured&endpoint_group=transactional,
http_req_tls_handshaking,1788335065,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,endpoint_group=transactional&workflow=wf03&step=cancellation&operation_role=business&traffic=measured,
http_req_sending,1788335065,0.049000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&endpoint_group=transactional&traffic=measured&operation_role=business&workflow=wf03,
http_req_waiting,1788335065,3.892000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&workflow=wf03&traffic=measured&endpoint_group=transactional&step=cancellation,
http_req_receiving,1788335065,0.077000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,endpoint_group=transactional&workflow=wf03&traffic=measured&step=cancellation&operation_role=business,
http_req_failed,1788335065,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,workflow=wf03&traffic=measured&step=cancellation&operation_role=business&endpoint_group=transactional,
checks,1788335065,1.000000,cancellation: status is 200,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,traffic=measured&step=cancellation&endpoint_group=transactional&workflow=wf03&operation_role=business,
checks,1788335065,1.000000,cancellation: body is valid JSON object,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,endpoint_group=transactional&traffic=measured&workflow=wf03&step=cancellation&operation_role=business,
checks,1788335065,1.000000,cancellation: response indicates success,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,step=cancellation&operation_role=business&workflow=wf03&traffic=measured&endpoint_group=transactional,
group_duration,1788335065,4.515209,,,,::wf03_06_cancellation,,,wf03_endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335065,1.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&step=final_probe&traffic=measured&operation_role=verification&endpoint_group=read,
http_req_duration,1788335065,0.596000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,operation_role=verification&workflow=wf03&traffic=measured&endpoint_group=read&step=final_probe,
http_req_blocked,1788335065,0.005000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&step=final_probe&operation_role=verification&endpoint_group=read&traffic=measured,
http_req_connecting,1788335065,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,endpoint_group=read&workflow=wf03&step=final_probe&traffic=measured&operation_role=verification,
http_req_tls_handshaking,1788335065,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,step=final_probe&endpoint_group=read&workflow=wf03&traffic=measured&operation_role=verification,
http_req_sending,1788335065,0.013000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&step=final_probe&operation_role=verification&endpoint_group=read&traffic=measured,
http_req_waiting,1788335065,0.556000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&traffic=measured&step=final_probe&operation_role=verification&endpoint_group=read,
http_req_receiving,1788335065,0.027000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,traffic=measured&endpoint_group=read&workflow=wf03&step=final_probe&operation_role=verification,
http_req_failed,1788335065,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe,
checks,1788335065,1.000000,final_probe: status is 200,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&step=final_probe&operation_role=verification&traffic=measured&endpoint_group=read,
checks,1788335065,1.000000,final_probe: body is valid order object,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,traffic=measured&workflow=wf03&step=final_probe&operation_role=verification&endpoint_group=read,
checks,1788335065,1.000000,final_probe: id matches correlated order id,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&step=final_probe&operation_role=verification&endpoint_group=read,
checks,1788335065,1.000000,final_probe: owner matches authenticated user,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&operation_role=verification&endpoint_group=read&step=final_probe,
checks,1788335065,1.000000,final_probe: amount remains checkout total,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe,
checks,1788335065,1.000000,final_probe: address remains checkout address,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&step=final_probe&endpoint_group=read&operation_role=verification,
checks,1788335065,1.000000,final_probe: state is canceled,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&step=final_probe&endpoint_group=read&traffic=measured&operation_role=verification,
group_duration,1788335065,0.771791,,,,::wf03_07_final_probe,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_orders_canceled,1788335065,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_workflow_success,1788335065,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_lifecycle_duration,1788335065,693.000000,,,,,,,endurance,,workflow=wf03&traffic=measured&outcome=success,
data_sent,1788335065,1442.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
data_received,1788335065,3062.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iteration_duration,1788335065,4587.272334,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iterations,1788335065,1.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_workflow_attempted,1788335065,1.000000,,,,,,,endurance,,traffic=measured&workflow=wf03,
http_reqs,1788335065,1.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&operation_role=business&endpoint_group=auth&traffic=measured&step=login,
http_req_duration,1788335065,0.830000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&workflow=wf03&traffic=measured&step=login&operation_role=business,
http_req_blocked,1788335065,0.002000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured&step=login,
http_req_connecting,1788335065,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,step=login&operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured,
http_req_tls_handshaking,1788335065,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&operation_role=business&endpoint_group=auth&traffic=measured,
http_req_sending,1788335065,0.011000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&workflow=wf03&traffic=measured&step=login&operation_role=business,
http_req_waiting,1788335065,0.781000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,step=login&operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured,
http_req_receiving,1788335065,0.038000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,operation_role=business&workflow=wf03&traffic=measured&endpoint_group=auth&step=login,
http_req_failed,1788335065,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,traffic=measured&operation_role=business&workflow=wf03&step=login&endpoint_group=auth,
checks,1788335065,1.000000,login: status is 200,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&operation_role=business&endpoint_group=auth&workflow=wf03&step=login,
checks,1788335065,1.000000,login: body is valid JSON object,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&step=login&operation_role=business&traffic=measured&endpoint_group=auth,
checks,1788335065,1.000000,login: response indicates success,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&step=login&endpoint_group=auth&operation_role=business,
checks,1788335065,1.000000,login: token is non-empty,,,::wf03_01_login,,wf03_login,endurance,,operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured&step=login,
checks,1788335065,1.000000,login: identity matches dedicated credential,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&endpoint_group=auth&workflow=wf03&step=login&operation_role=business,
checks,1788335065,1.000000,login: role is user,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&step=login&endpoint_group=auth&traffic=measured&operation_role=business,
checks,1788335065,1.000000,login: account is unlocked,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&endpoint_group=auth&workflow=wf03&step=login&operation_role=business,
group_duration,1788335065,1.019916,,,,::wf03_01_login,,,wf03_endurance,,traffic=measured&workflow=wf03,
http_reqs,1788335065,1.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,workflow=wf03&traffic=measured&operation_role=business&step=checkout&endpoint_group=transactional,
http_req_duration,1788335065,2.506000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&operation_role=business&workflow=wf03&step=checkout&endpoint_group=transactional,
http_req_blocked,1788335065,0.009000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,workflow=wf03&traffic=measured&step=checkout&operation_role=business&endpoint_group=transactional,
http_req_connecting,1788335065,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&operation_role=business&workflow=wf03&step=checkout&endpoint_group=transactional,
http_req_tls_handshaking,1788335065,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&step=checkout&endpoint_group=transactional&workflow=wf03&operation_role=business,
http_req_sending,1788335065,0.051000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,endpoint_group=transactional&workflow=wf03&traffic=measured&step=checkout&operation_role=business,
http_req_waiting,1788335065,2.388000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,endpoint_group=transactional&step=checkout&workflow=wf03&traffic=measured&operation_role=business,
http_req_receiving,1788335065,0.067000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,step=checkout&operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured,
http_req_failed,1788335065,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,operation_role=business&workflow=wf03&endpoint_group=transactional&traffic=measured&step=checkout,
checks,1788335065,1.000000,checkout: status is 200,,,::wf03_04_checkout,,wf03_checkout,endurance,,workflow=wf03&traffic=measured&step=checkout&endpoint_group=transactional&operation_role=business,
checks,1788335065,1.000000,checkout: body is valid JSON object,,,::wf03_04_checkout,,wf03_checkout,endurance,,step=checkout&operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured,
checks,1788335065,1.000000,checkout: response indicates success,,,::wf03_04_checkout,,wf03_checkout,endurance,,workflow=wf03&traffic=measured&step=checkout&operation_role=business&endpoint_group=transactional,
checks,1788335065,1.000000,checkout: new order id is valid,,,::wf03_04_checkout,,wf03_checkout,endurance,,workflow=wf03&step=checkout&traffic=measured&operation_role=business&endpoint_group=transactional,
group_duration,1788335065,2.800750,,,,::wf03_04_checkout,,,wf03_endurance,,traffic=measured&workflow=wf03,
wf03_orders_created,1788335065,1.000000,,,,,,,endurance,,traffic=measured&workflow=wf03,
http_reqs,1788335065,1.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,step=pending_probe&workflow=wf03&operation_role=verification&endpoint_group=read&traffic=measured,
http_req_duration,1788335065,0.531000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,traffic=measured&operation_role=verification&endpoint_group=read&step=pending_probe&workflow=wf03,
